Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform
Senior Data Engineer,Data Engineer,Senior,3-4,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$816.33-1224.49,"Python, Java, SQL, AWS, Azure, Hadoop, Spark, Big Data, ETL",Careerviet
UX Content Writer,UX/UI Designer,Intermediate,2-5,Công Ty Cổ Phần Metub Việt Nam,Hà Nội,Thương lượng,Figma,Careerviet
Senior Mobile Dev (Chuyên viên phát triển ứng dụng Mobile),Mobile Developer,Senior,5-10,CÔNG TY CỔ PHẦN ONEFIN VIỆT NAM,Hồ Chí Minh,$1224.49-1632.65,"Firebase, Restful API, Git, Android, Flutter",Careerviet
Senior QC (Chuyên viên kiểm thử phần mềm),Database Administrator,Senior,5-10,CÔNG TY CỔ PHẦN ONEFIN VIỆT NAM,"Hồ Chí Minh, Hà Nội",$1224.49-1632.65,"MongoDB, MySQL",Careerviet
Odoo Developer,Software Developer,Intermediate,2-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"Python, Odoo, PostgreSQL, Linux, Apache",Careerviet
Lead/Senior Digital Performance Marketing,IT Professional,Senior/Lead/Expert,3-10,Red Star Technology Company,"Hồ Chí Minh, Hà Nội",$1000.00-3000.00,"Power BI, SEO",Careerviet
(Senior) IOT Device Support Engineer,Software Engineer,Senior,3-7,CÔNG TY TNHH CARTRACK VIETNAM,Hồ Chí Minh,Thương lượng,N/A,Careerviet
Data Analysis/Data Engineer,Data Engineer,Intermediate,2-5,"Rochdale Spears Co., Ltd.",Bình Dương,Thương lượng,"Python, SQL, ETL, R",Careerviet
CHUYÊN VIÊN TƯ VẤN GIẢI PHÁP CNTT - PRESALE (BA/ TESTER),QA Engineer,Any Level,N/A,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ HCTECH,"Bình Dương, Đà Nẵng",Thương lượng,N/A,Careerviet
Techlead Odoo,IT Professional,Lead/Expert,5,Công ty CP Truyền thông và Công nghệ ICOMM Việt Nam,Hà Nội,Thương lượng,"Python, SQL, JavaScript, HTML, CSS, AJAX, Odoo, NodeJS, JQuery, Docker, jQuery, PostgreSQL, Git, Linux",Careerviet
Nhân Viên IT Văn Phòng,IT Professional,Junior,1-2,Công Ty Cổ Phần Thiết Kế Và Xây Dựng Giza Việt Nam,Hà Nội,$408.16-612.24,N/A,Careerviet
IT DevOps Engineer,Devops Engineer,Intermediate,3,CÔNG TY TNHH THỜI TRANG VÀ MỸ PHẨM ÂU CHÂU,Hồ Chí Minh,Thương lượng,"Docker, Kubernetes, AWS, Azure, GCP, Jenkins, CI/CD, Terraform, Agile",Careerviet
"Chuyên viên tư vấn, triển khai ERP-SAP module SD",SAP Consultant,Intermediate,3-5,Công Ty Cổ Phần Hum,Hồ Chí Minh,$816.33-1428.57,SAP,Careerviet
Chuyên viên Giám sát An ninh thông tin,Security Engineer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Firewall,Careerviet
Chuyên viên Phân tích Dữ liệu (Khối CNTT),Data Engineer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"SQL, NoSQL, SAP",Careerviet
Chuyên viên Hỗ trợ Phần mềm Ứng dụng,Data Engineer,Any Level,N/A,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,SQL,Careerviet
Kiến trúc Dữ liệu,Data Engineer,Intermediate,4,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Python, SQL, Big Data, NoSQL, ETL, R",Careerviet
Kiến trúc Ứng dụng,Backend Developer,Intermediate,4,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Python, Java, Docker, Kubernetes, Linux, Microservices",Careerviet
Chuyên viên Quản trị Vận hành Phần mềm Ứng dụng,Backend Developer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Java, SQL, PHP, Docker, MySQL, Linux, Nginx",Careerviet
Chuyên viên Đánh giá An toàn bảo mật hệ thống CNTT,Backend Developer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Python, Java, Excel, Power Point, PHP",Careerviet
Chuyên viên Quản trị Vận hành Hệ thống,Data Analyst,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Excel,Careerviet
"Chuyên viên Phân tích Nghiệp vụ - Khối CNTT (Dự án CLOS, RLOS. CAR.CSS)",Data Scientist,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"AI, Agile, Kanban",Careerviet
Chuyên viên Phát triển Phần mềm Ứng dụng,Frontend Developer,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Java, SQL, JavaScript, HTML, HTML5, CSS, CSS3, Spring, Linux, Unix, SAP",Careerviet
Chuyên viên phát triển CoreBank - Dự án nâng cấp CoreBanking,Business Analyst,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Java, SQL",Careerviet
Chuyên viên Kiểm thử phần mềm (Automation Tester),QA Engineer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"JavaScript, Excel, Power Point, TypeScript, Git, CI/CD, Puppeteer, Selenium",Careerviet
NodeJS Backend Developer,Backend Developer,Intermediate,2-4,CÔNG TY CỔ PHẦN GIÁO DỤC SAPP,Hà Nội,$408.16-1020.41,"NodeJS, Express, Nest, MongoDB, Docker, Kubernetes, AWS, gRPC, PostgreSQL, MySQL, Redis, Restful API, Git, NoSQL",Careerviet
ReactJS Frontend Developer,Frontend Developer,Intermediate,2-4,CÔNG TY CỔ PHẦN GIÁO DỤC SAPP,Hà Nội,$408.16-1020.41,"JavaScript, HTML5, CSS, CSS3, AJAX, React, AWS, TypeScript, Sass, Firebase, Restful API, Linux, SEO",Careerviet
ERP Business Analyst,Business Analyst,Junior,1-2,CÔNG TY CỔ PHẦN GIÁO DỤC SAPP,Hà Nội,$489.80-816.33,"Analysis, SAP, ERP",Careerviet
PHP Magento,Frontend Developer,Intermediate,2-4,Công ty TNHH Levinci,Hồ Chí Minh,$612.24-1020.41,"JavaScript, HTML, CSS, PHP, JQuery, jQuery, SOAP, Git, SEO",Careerviet
CHUYÊN VIÊN PHẦN MỀM,SAP Consultant,Junior,2-3,Công ty TNHH SX và TM  BQ,Đà Nẵng,$530.61-693.88,"Java, SQL, SAP, ERP",Careerviet
Trưởng Nhóm Quản Lý Phần Mềm & Cơ Sở Dữ Liệu,Database Administrator,Senior,5,TẬP ĐOÀN Y TẾ VIỆT NGA,Hà Nội,Thương lượng,"SQL, PostgreSQL",Careerviet
"Senior System Administrator (Linux, Database)",Business Analyst,Senior,N/A,Simpson Strong Tie Viet Nam Company Limited,Hồ Chí Minh,Thương lượng,N/A,Careerviet
Trưởng Nhóm Lập Trình,SAP Consultant,Junior,2-3,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$1551.02-1836.73,ERP,Careerviet
Nhân Viên Phân Tích Nghiệp Vụ (Business Analyst),Business Analyst,Junior,1-2,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$489.80-734.69,"Odoo, ERP",Careerviet
Scrum Master,Scrum Master,Junior,1-2,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$489.80-734.69,"Excel, Agile",Careerviet
Nhân viên Kiểm thử (Tester),QA Engineer,Junior,1-2,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$489.80-612.24,SQL,Careerviet
Collections Portfolio Management Expert,Data Scientist,Lead/Expert,4-6,FE CREDIT,Hồ Chí Minh,Thương lượng,"Python, SQL, SAS",Careerviet
Senior/Expert IT Security Specialist (Infrastructure),IT Professional,Senior/Lead/Expert,4-10,FE CREDIT,Hồ Chí Minh,$1000.00-2000.00,"Python, PHP",Careerviet
Chuyên viên Quản lý Sự Cố IT,IT Professional,Junior,1-2,FE CREDIT,Hồ Chí Minh,Thương lượng,N/A,Careerviet
Senior IT Business Analyst Specialist,Business Analyst,Senior,4-6,FE CREDIT,Hồ Chí Minh,$1000.00-1800.00,"Analysis, MySQL, SOAP, Agile",Careerviet
Senior IT Business Analyst - Trading Platform (Dstock),Business Analyst,Senior,3-5,Công Ty CP Chứng Khoán VNDIRECT,Hà Nội,Thương lượng,"Agile, Scrum",Careerviet
Chuyên viên Quản trị Vận hành Cơ sở dữ liệu,Data Analyst,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Excel,Careerviet
Chuyên viên Quản trị Vận hành Ứng dụng Core,Data Analyst,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Excel,Careerviet
Chuyên gia Scrum Master (App Fintech),Scrum Master,Junior,2,CÔNG TY CỔ PHẦN KINH DOANH F88,Hồ Chí Minh,Thương lượng,"JIRA, Agile, Scrum",Careerviet
Chuyên viên cao cấp Mô hình rủi ro,Data Scientist,Intermediate,3,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Big Data, Machine Learning, Deep Learning, AI",Careerviet
Chuyên viên Quản trị Vận hành Ứng dụng ngoài Core,Data Analyst,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Excel,Careerviet
IT Helpdesk,IT Support,Junior,1-3,Công ty Cổ phần Sube Việt Nam,Hà Nội,$367.35-571.43,PC,Careerviet
Senior WordPress Developer,Software Developer,Senior,3-10,Red Star Technology Company,Hồ Chí Minh,$1800.00-2500.00,"Python, SQL, JavaScript, HTML, HTML5, CSS, CSS3, PHP, JQuery, jQuery, Laravel, Git, NoSQL, Responsive Design, WordPress",Careerviet
GRAPHIC DESIGNER CUM VIDEO EDITOR,IT Professional,Junior,2,Công ty TNHH Tư Vấn Đầu Tư Immica,Hồ Chí Minh,$693.88,PC,Careerviet
Business Analyst (ERP-ODOO)- Đi làm ngay,Business Analyst,Junior,1,Công ty Cổ phần đầu tư phát triển máy Việt Nam,Hà Nội,$489.80-734.69,"Odoo, ERP",Careerviet
Business Analyst (Digital Lending),Business Analyst,Junior,2-3,LOTTE FINANCE VIETNAM,Hà Nội,$775.51-1020.41,"Analysis, Agile, UI/UX",Careerviet
GAME DESIGNER - LẬP KẾ HOẠCH CHO GAME,Game Developer,Any Level,N/A,Koei Tecmo Software Vietnam,Hà Nội,Thương lượng,N/A,Careerviet
Kiến trúc Hệ thống,System Administrator,Senior,8,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Linux,Careerviet
Risk Modelling Senior - Hà Nội - TA107,Data Scientist,Senior,3,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Python, SQL, SAS, R",Careerviet
Nhân viên phân tích thiết kế hệ thống phần mềm (IT BUSINESS ANALYST),Business Analyst,Junior,2-3,Công ty TNHH Nasys,Hồ Chí Minh,$408.16-693.88,"Figma, SAP, ERP",Careerviet
Moldflow Engineer(Mới),Software Engineer,Junior,1-3,Công ty TNHH framas Korea Vina,Đồng Nai,Thương lượng,N/A,Careerviet
Kỹ sư Phân tích nghiệp vụ - Business Analyst(Mới),Business Analyst,Junior,2-3,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,$612.24-816.33,N/A,Careerviet
Nhân viên IT Helpdesk(Mới),IT Support,Intermediate,1-5,Công ty TNHH Thực Phẩm Sạch Thương Mại T&P,Hà Nội,$408.16-612.24,"Excel, Power Point",Careerviet
IT Staff(Mới),IT Professional,Any Level,N/A,"YKK Vietnam Co., Ltd",Hồ Chí Minh,$489.80-571.43,N/A,Careerviet
Machine Learning Engineer Expert - Hà Nội - TA133(Mới),Software Engineer,Lead/Expert,6-8,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Python, SQL, Excel, Data science, Statistics, Big Data, Machine Learning, Data Mining, R",Careerviet
Lập trình viên Flutter(Mới),Mobile Developer,Junior,2-3,Công ty CP IIG Việt Nam,Hà Nội,$816.33-1020.41,"SQL, .NET, MongoDB, Flutter",Careerviet
Lập trình viên Node.js(Mới),Data Engineer,Junior,2-3,Công ty CP IIG Việt Nam,Hà Nội,$816.33-1224.49,"SQL, Node.js, Express, Nest, MongoDB, Redis, Git, CI/CD, NoSQL",Careerviet
Lập trình viên .NET Core(Mới),Backend Developer,Junior,2-3,Công ty CP IIG Việt Nam,Hà Nội,$816.33-1224.49,"SQL, React, MongoDB, Restful API, Git, CI/CD",Careerviet
Devops Engineer(Mới),Devops Engineer,Junior,2-3,Công ty CP IIG Việt Nam,Hà Nội,$816.33-1224.49,"Python, Docker, Kubernetes, Jenkins, Git, CI/CD, Bash",Careerviet
"Research Analyst (Data analyst, Market research)(Mới)",Data Analyst,Intermediate,2-5,CÔNG TY TNHH MTV PHẦN MỀM TIẾP THỊ THỂ THAO,Hồ Chí Minh,$816.33-10000.00,"Excel, Statistics, Analysis, SAS",Careerviet
"Senior Fullstack Developer (C#, Java) - Integrated Risk - Hà Nội - TA107(Mới)",Full-stack Developer,Senior,2-3,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"SQL, Analysis, AWS, Azure, Git, Big Data",Careerviet
Nhân viên Chăm Sóc Khách Hàng,SAP Consultant,Junior,1,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$326.53-612.24,"Odoo, ERP",Careerviet
Salesforce Developers (English speaking),Software Developer,Intermediate,3-5,HR Vietnam’s ESS Client,Hồ Chí Minh,Thương lượng,"Python, Java, React, Azure, CI/CD, AI, Agile, Salesforce",Careerviet
Senior ERP System Analyst,Systems Analyst,Senior,5-7,Coherent Vietnam,Đồng Nai,Thương lượng,"SQL, Power BI, SAP, ERP",Careerviet
Senior RPA Developer (English speaking),Software Developer,Senior,1-2,HR Vietnam’s ESS Client,Hồ Chí Minh,Thương lượng,"Git, CI/CD, Machine Learning, Agile, Scrum, Kanban",Careerviet
Game Server Programmer,Game Developer,Senior,3-7,CÔNG TY TNHH ONEUNIVERSE VN,Hồ Chí Minh,$816.33-2448.98,"Java, Spring, MySQL, Redis, Linux",Careerviet
Unity Developer (Unity / C#),Software Developer,Senior,3-10,CÔNG TY TNHH ONEUNIVERSE VN,Hồ Chí Minh,$816.33-2040.82,"Git, Android, iOS, Unity, Game Development",Careerviet
GAME DESIGNER - LẬP KẾ HOẠCH CHO GAME,Game Developer,Any Level,N/A,Koei Tecmo Software Vietnam,Hà Nội,Thương lượng,N/A,Careerviet
Electrical Design Engineer ( Shipbuilding company),UX/UI Designer,Intermediate,2-5,Công Ty TNHH MTV Piriou Việt Nam,Hồ Chí Minh,Thương lượng,Analysis,Careerviet
Trưởng Phòng Marketing (CRM),Data Analyst,Senior,4-10,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ OMMANI,Hà Nội,$1020.41-1224.49,Excel,Careerviet
Nhân Viên Phát Triển Ứng Dụng Momo,Frontend Developer,Junior,1-3,VIETNAM GOBUY E-COMMERCE - CÔNG TY TNHH THƯƠNG MẠI ĐIỆN TỬ GOBUY VIỆT NAM,Hồ Chí Minh,$489.80-897.96,"Python, Java, JavaScript, HTML, CSS, React, Node.js, PHP, Vue.js",Careerviet
Nhân Viên Marketing - IT,IT Professional,Junior,1,CÔNG TY TNHH VĂN LANG,Hồ Chí Minh,Thương lượng,N/A,Careerviet
Trưởng ban IT,Business Analyst,Intermediate,2-5,CÔNG TY CỔ PHẦN A25 HOTEL,Hà Nội,$1020.41-1632.65,ERP,Careerviet
Trợ lý phần mềm,System Administrator,Junior,1-2,Công Ty Cổ Phần A25 Hotel,Hà Nội,$612.24-816.33,Linux,Careerviet
Business Analyst,Business Analyst,Intermediate,2-5,Tổng Công ty Cổ phần Bảo hiểm Quân đội (MIC),Hà Nội,Thương lượng,N/A,Careerviet
Chuyên viên SAP (MM/WMS hoặc PP),SAP Consultant,Intermediate,2-5,Công ty Cổ phần Tập đoàn Austdoor,Hà Nội,Thương lượng,"SAP, ERP",Careerviet
Devops Engineer,Devops Engineer,Junior,2,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,$816.33-2040.82,"AWS, Azure, GCP, VMware, Firewall",Careerviet
Giám đốc vận hành (Fintech),IT Professional,Lead/Expert,7-20,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,Thương lượng,N/A,Careerviet
Data Analyst/ Business Intelligence (6-months Contract),Data Analyst,Any Level,N/A,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,$693.88-938.78,N/A,Careerviet
Chuyên viên cao cấp Dịch vụ CNTT - IT Helpdesk (Làm việc tại TSC Hà Đông - Hà Nội),IT Support,Junior,2,Ngân hàng TMCP Việt Á – VietABank,Hà Nội,Thương lượng,"SQL, HTML",Careerviet
Frontend Team Lead,Frontend Developer,Lead/Expert,N/A,"HD SAISON Finance Co., Ltd",Hồ Chí Minh,Thương lượng,N/A,Careerviet
Oracle EBS Developer,Software Developer,Intermediate,3-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,SQL,Careerviet
Chuyên Viên Quản Trị Dữ Liệu Oracle (DBA),Business Analyst,Intermediate,3-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,N/A,Careerviet
Quản trị dự án phần mềm (PM),Data Scientist,Intermediate,3-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"JIRA, Confluence, Agile, Scrum",Careerviet
Manual Tester,QA Engineer,Junior,2,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"Python, SQL, JavaScript, JIRA",Careerviet
Chuyên viên Thiết kế trải nghiệm Người dùng (UI_UX Designer),UX/UI Designer,Senior,3-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"JavaScript, HTML5, CSS, React, JQuery, Angular, Bootstrap, Sass, jQuery, UI/UX",Careerviet
Chuyên viên phân tích dữ liệu (Data Analyst),Data Analyst,Senior,3-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"Python, Java, SQL, Tableau, Power BI, Analysis, MongoDB, Azure, MySQL, Machine Learning, Data Mining, NoSQL, Serverless, SAP, ETL",Careerviet
Software Developer,Software Developer,Senior,3-10,Phuc Thang Fine Furniture,Bình Dương,Thương lượng,"SQL, Power BI, Express, ERP",Careerviet
Software  - Project Manager,Project Manager,Lead/Expert,3-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"JIRA, Confluence, Agile, Scrum",Careerviet
IT support,IT Support,Junior,1,Công Ty TNHH SML Việt Nam,Hưng Yên,Thương lượng,N/A,Careerviet
Nhân viên IT Helpdesk,IT Support,Intermediate,2-5,CÔNG TY CỔ PHẦN CHẾ BIẾN THỰC PHẨM HOÀNG SƠN,Bình Dương,Thương lượng,N/A,Careerviet
Digital & Growth Marketing Manager,IT Professional,Lead/Expert,5-7,Soctrip,Hồ Chí Minh,Thương lượng,"Firebase, SEO",Careerviet
Nhân Viên IT Support,IT Support,Junior,2,Công ty TNHH Nesta,Hưng Yên,$408.16-612.24,N/A,Careerviet
Chuyên viên Business Analyst (BA),Business Analyst,Junior,1-2,CÔNG TY TNHH TẬP ĐOÀN XÂY DỰNG DELTA,Hà Nội,$612.24-816.33,"SQL, ERP",Careerviet
Chuyên Viên Hỗ Trợ Phần Mềm Và Ứng Dụng,Database Administrator,Junior,2-3,TẬP ĐOÀN Y TẾ VIỆT NGA,Hà Nội,Thương lượng,"SQL, PostgreSQL",Careerviet
[Hà Nội] SAP ABAP Developer,Software Developer,Junior,2,Công Ty Cổ Phần Chuỗi Thực Phẩm TH,Hà Nội,Thương lượng,SAP,Careerviet
Lập trình viên Fullstack .net,Full-stack Developer,Intermediate,2-5,CÔNG TY CỔ PHẦN CÔNG NGHIỆP WELDCOM,Hà Nội,$612.24-1020.41,"Python, Java, SQL, JavaScript, HTML, CSS, JQuery, Docker, Bootstrap, jQuery, MySQL, Git, GitHub, Big Data",Careerviet
"Senior Fullstack Developer (C#, .Net)",Full-stack Developer,Senior,2-3,Concung.com - Con Cung Joint Stock Company,Hồ Chí Minh,Thương lượng,"SQL, HTML, CSS, .NET, MongoDB, Docker, Kubernetes, Angular, Bootstrap, Redis, NoSQL, Kafka, RabbitMQ, Flutter",Careerviet
Senior Backend Developer (Java),Backend Developer,Senior,N/A,"HD SAISON Finance Co., Ltd",Hồ Chí Minh,Thương lượng,N/A,Careerviet
Senior Solution Consultant (Presales),Devops Engineer,Senior,3-5,HR Vietnam’s ESS Client,Hà Nội,$1500.00-2000.00,AWS,Careerviet
Nhân viên Hệ Thống,Data Analyst,Any Level,N/A,CÔNG TY CỔ PHẦN HÙNG CƯỜNG PHARMA,Hồ Chí Minh,Thương lượng,Excel,Careerviet
"Senior Backend Developer, PHP API",Backend Developer,Senior,5-20,CÔNG TY TNHH CARTRACK VIETNAM,Hồ Chí Minh,$1000.00-3000.00,"Python, SQL, Analysis, PHP, Docker, Kubernetes, gRPC, Laravel, Git, CI/CD, Linux, Shell scripting, Load Balancing, Kafka, RabbitMQ",Careerviet
Senior Frontend Developer (React),Frontend Developer,Senior,5-20,CÔNG TY TNHH CARTRACK VIETNAM,Hồ Chí Minh,$1000.00-3000.00,"JavaScript, HTML, CSS, Analysis, Firebase, GraphQL, Git, Agile, UI/UX, Kafka",Careerviet
MIS Data Analyst,Data Analyst,Intermediate,3-4,Công Ty TNHH Điều Intersnack Việt Nam,Hồ Chí Minh,Thương lượng,"Power BI, Excel, Statistics",Careerviet
IT Supervisor,IT Professional,Intermediate,3-5,CÔNG TY TNHH JOB HOUSE,Quảng Ninh,$1428.57,N/A,Careerviet
IT DevOps,Devops Engineer,Junior,1-2,CÔNG TY TNHH PHẦN MỀM TIẾP THỊ VIDEO QUỐC TẾ,Hồ Chí Minh,$408.16-530.61,"Kubernetes, GCP, CI/CD, Terraform, Bash",Careerviet
Kiểm toán viên (mảng Công nghệ/ Dữ liệu) - Auditor (IT/ Model/ Data) - Cơ quan Kiểm toán nội bộ (HO24.314),IT Professional,Intermediate,3,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,N/A,Careerviet
"Chuyên viên quản trị, vận hành hạ tầng VDI (System Admin)  - Khối Công nghệ thông tin (HO24.316)",System Administrator,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,VMware,Careerviet
Chuyên Viên Phân Tích Nghiệp Vụ (BA),Business Analyst,Junior,2,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,Hà Nội,Thương lượng,"Agile, Scrum",Careerviet
IT Software Engineer (Long Thanh IZ),Software Engineer,Any Level,N/A,Công ty TNHH framas Korea Vina,Đồng Nai,Thương lượng,SQL,Careerviet
Customer Success Specialist (BPO/Outsourcing),Data Analyst,Junior,2-3,Công ty TNHH Levinci,Hồ Chí Minh,$612.24-1020.41,"Data analysis, Analysis",Careerviet
PHÓ PHÒNG PHẦN MỀM,Backend Developer,Intermediate,3,Hệ thống Phòng khám 315,Hồ Chí Minh,Thương lượng,"Python, MongoDB, Restful API, JIRA, Microservices",Careerviet
"Chuyên viên tư vấn, triển khai ERP - SAP module SD",SAP Consultant,Intermediate,3-5,Công Ty Cổ Phần HUM,Hồ Chí Minh,$816.33-1428.57,"Agile, SAP",Careerviet
Business Analyst (Phân Tích Nghiệp Vụ Phần Mềm Kế Toán),Business Analyst,Junior,2-3,LacViet Computing Corporation,Hồ Chí Minh,Thương lượng,"Agile, Scrum, ERP",Careerviet
Trưởng nhóm IT (Giải pháp phần mềm),IT Professional,Senior,3-10,Công Ty TNHH May Thêu Giày An Phước,Hồ Chí Minh,$734.69-1224.49,"SQL, CSS, Power BI, .NET, Bootstrap, ERP",Careerviet
IT Infrastructure Engineer (Kỹ Sư Hạ Tầng CNTT),Software Engineer,Intermediate,2-5,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,$734.69-1020.41,N/A,Careerviet
Data Partner – Chuyên gia Đối tác dữ liệu - Hà Nội - TA139,Data Scientist,Senior,4-7,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Python, SQL, Excel, Statistics, Machine Learning, AI, R",Careerviet
Sales Manager/ Business Development Manager (Japanese Language/ Digital Solutions),IT Professional,Lead/Expert,N/A,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,$1632.65-3673.47,N/A,Careerviet
Technical Project Manager,Project Manager,Lead/Expert,3-5,CÔNG TY TNHH INBOLD,Hồ Chí Minh,Thương lượng,"JIRA, Content Management Systems",Careerviet
Data Platform Engineer - Khối Dữ liệu (HO24.317),Software Engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Python, Java, AWS, Azure, GCP, Spark, Big Data, AI",Careerviet
Chuyên viên cao cấp Quản trị dữ liệu - Mảng vận hành công cụ - HN - TA139,Data Scientist,Intermediate,3-5,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Python, SQL, R",Careerviet
Middle/ Senior NodeJS Developer,Software Developer,Intermediate/Senior,3-5,CÔNG TY CỔ PHẦN HASAKI BEAUTY & CLINIC,Hồ Chí Minh,Thương lượng,"NodeJS, NestJS, MongoDB, Docker, MySQL, Redis, ElasticSearch, Git",Careerviet
IT COMTOR - TIẾNG NHẬT,IT Professional,Junior,1-3,CÔNG TY CỔ PHẦN PGT SOLUTIONS,Hồ Chí Minh,$612.24-816.33,N/A,Careerviet
DEVOPS,Devops Engineer,Intermediate,1-8,Tổng công ty Bưu điện Việt Nam,Hà Nội,$612.24-1224.49,"Python, Java, Docker, Kubernetes, ElasticSearch, GitHub, CI/CD, Terraform, Bash, Microservices",Careerviet
Giáo Viên Tin Học (Giảng Dạy Mô Hình School-Link),Data Engineer,Intermediate,1-5,Công ty CP IIG Việt Nam,Hà Nội,Thương lượng,Spark,Careerviet
Java Developer Team Leader,Software Developer,Lead/Expert,3-8,Tổng công ty Bưu điện Việt Nam,Hà Nội,$1020.41-1428.57,"Java, JavaScript, HTML, CSS, PHP, JQuery, Bootstrap, jQuery, PostgreSQL, MySQL, Restful API, Git",Careerviet
[Hậu Nghĩa] Chuyên viên IT,IT Professional,Intermediate,2-5,Công Ty Cổ Phần Vacxin Việt Nam,Long An,Thương lượng,"SQL, Firewall",Careerviet
TRƯỞNG NHÓM PHÂN TÍCH DỮ LIỆU,Data Scientist,Intermediate,3-4,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$1224.49-1836.73,"Python, SQL, Power BI, R",Careerviet
Product Manager,Product Manager,Lead/Expert,8-15,HR Vietnam’s ESS Client,Hồ Chí Minh,Thương lượng,N/A,Careerviet
SAP ABAP CONSULTANT,Business Analyst,Lead/Expert,5-15,HR Vietnam’s ESS Client,Hà Nội,Thương lượng,"Analysis, SAP",Careerviet
[Đức Hòa] Chuyên viên IT,IT Professional,Intermediate,2-5,Công Ty Cổ Phần Vacxin Việt Nam,Long An,Thương lượng,"SQL, Firewall",Careerviet
