Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform,Job Link
IT Officer,,,,CÔNG TY TNHH B & D LINGERIE VIỆT NAM,Bình Định,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-officer.35C19FEB.html
IT Product Operations Specialist,,,1 - 5 Năm,Yes4All Trading Services Company Limited,Hồ Chí Minh,Cạnh Tranh,"JIRA, Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-product-operations-specialist.35C19E80.html
IT Security Governance Specialist,,,3 - 5 Năm,Công ty CP Giáo dục Quốc tế Việt Úc,Hồ Chí Minh,Cạnh Tranh,"Analysis, Linux",Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-security-governance-specialist.35C19E3C.html
IT - Security Engineer (An ninh thông tin),,,Trên 3 Năm,Ngân Hàng TMCP Phương Đông - OCB,Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-security-engineer-an-ninh-thong-tin.35C19E66.html
IT HelpDesk (F&B),,,Trên 3 Năm,CÔNG TY TNHH TƯ VẤN VÀ ĐẦU TƯ HOÀNG SƠN,Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-helpdesk-f-b.35C24F65.html
Chuyên viên Phân tích dữ liệu,,,2 - 3 Năm,Công Ty Cổ Phần Tập Đoàn Địa Ốc Kim Oanh,Hồ Chí Minh,Cạnh Tranh,"Python, SQL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-du-lieu.35C23C54.html
Nhân viên Kỹ thuật IT,,,Trên 2 Năm,Công Ty Tnhh Thương Mại Dịch Vụ Xuất Nhập Khẩu Thế Giới Baby,Hồ Chí Minh,9 Tr - 15 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ky-thuat-it.35C248BA.html
Frontend Developer Specialist,,,2 - 5 Năm,Cổ Phần Kết Nối Nhân Tài - Talentnet Corporation,Hồ Chí Minh,Cạnh Tranh,"JavaScript, HTML, HTML5, CSS, CSS3, Angular, TypeScript, Sass, Unity",Careerviet,https://careerviet.vn/vi/tim-viec-lam/frontend-developer-specialist.35C247A9.html
Business Intelligence,,,Trên 2 Năm,Concung.com - Con Cung Joint Stock Company,Hồ Chí Minh,Cạnh Tranh,"SQL, Power BI, Data science, Analysis, Business Intelligence",Careerviet,https://careerviet.vn/vi/tim-viec-lam/business-intelligence.35C24BA6.html
Sales software manager,,,2 - 5 Năm,CÔNG TY TNHH CÔNG NGHỆ GLOBAL ADVN,Hồ Chí Minh,23 Tr - 35 Tr VND,Analysis,Careerviet,https://careerviet.vn/vi/tim-viec-lam/sales-software-manager.35C19BDA.html
"DevOps Engineer (Python, Nodejs, Java) - Khối Ngân hàng số (HO24.131)",,,Trên 2 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,"Python, Java, NodeJS, Docker, AWS, Azure, Linux",Careerviet,https://careerviet.vn/vi/tim-viec-lam/devops-engineer-python-nodejs-java-khoi-ngan-hang-so-ho24-131.35C19C8C.html
Data Scientist - Khối Dữ liệu (HO24.134),,,Trên 3 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-scientist-khoi-du-lieu-ho24-134.35C19CA2.html
Product manager,,,Trên 2 Năm,Công ty TNHH Viettel - CHT,Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/product-manager.35C19BCC.html
Chuyên Viên Thẩm Định Dự án Công nghệ,,,1 - 2 Năm,Tổng công ty Bưu điện Việt Nam,Hà Nội,15 Tr - 20 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-tham-dinh-du-an-cong-nghe.35C19CE7.html
Chuyên viên/CVCC Phân tích quản trị - Khối Dữ liệu (HO24.146),,,Trên 1 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,"SQL, Tableau, Power BI",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cvcc-phan-tich-quan-tri-khoi-du-lieu-ho24-146.35C19CE1.html
Chuyên viên/CVCC Mô hình kinh doanh (Data scientist) - Khối Dữ liệu (HO24.141),,,Trên 1 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,"SQL, Tableau, Power BI",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cvcc-mo-hinh-kinh-doanh-data-scientist-khoi-du-lieu-ho24-141.35C19CCE.html
Senior IT Security Specialist (Infrastructure),,,3 - 5 Năm,FE CREDIT,Hồ Chí Minh,"1,000 - 1,600 USD","Python, PHP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-it-security-specialist-infrastructure.35C19D35.html
Chuyên viên/CVCC/Chuyên gia Quản lý cấu trúc dữ liệu - Khối Dữ liệu (HO24.140),,,Trên 1 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,Tableau,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cvcc-chuyen-gia-quan-ly-cau-truc-du-lieu-khoi-du-lieu-ho24-140.35C19CC9.html
Chuyên viên/CVCC Công nghệ mô hình (AI/ML Ops) - Khối Dữ liệu (HO24.142),,,Trên 1 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,"Python, SQL, Docker, Kubernetes, Jenkins, CI/CD, Hadoop, Spark, AI, R, Airflow, Kafka",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cvcc-cong-nghe-mo-hinh-ai-ml-ops-khoi-du-lieu-ho24-142.35C19CD3.html
Business Analyst - Khối Dữ liệu (HO24.136),,,Trên 2 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/business-analyst-khoi-du-lieu-ho24-136.35C19CB3.html
Lập trình viên Backend - Backend Developer (Java) - Khối Ngân hàng số (HO24.130),,,Trên 3 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,"Java, HTML5, JQuery, AWS, Azure, GCP, Bootstrap, jQuery, Spring, PostgreSQL, MySQL, REST API, AI",Careerviet,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien-backend-backend-developer-java-khoi-ngan-hang-so-ho24-130.35C19C83.html
Data Analyst - Khối Dữ liệu (HO24.133),,,Trên 2 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-analyst-khoi-du-lieu-ho24-133.35C19C9E.html
Data Engineer - Khối Dữ liệu (HO24.137),,,Trên 1 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,"Tableau, AWS",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-engineer-khoi-du-lieu-ho24-137.35C19CB6.html
Chuyên viên Cao cấp và Chuyên gia Chính sách và chất lượng dữ liệu - Khối Dữ liệu (HO24.88),,,Trên 1 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-va-chuyen-gia-chinh-sach-va-chat-luong-du-lieu-khoi-du-lieu-ho24-88.35C19CC3.html
Data Architect - Khối Dữ liệu (HO24.138),,,Trên 5 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-architect-khoi-du-lieu-ho24-138.35C19CBC.html
Chuyên viên/CVCC Kiểm định mô hình (Model Validation) - Khối Dữ liệu (HO24.143),,,Trên 1 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,"Python, SQL, Tableau, Power BI, MATLAB, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cvcc-kiem-dinh-mo-hinh-model-validation-khoi-du-lieu-ho24-143.35C19CD5.html
Chuyên viên/CVCC Phân tích Khách hàng doanh nghiệp - Khối Dữ liệu (HO24.145),,,Trên 1 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,"SQL, Tableau, Power BI",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cvcc-phan-tich-khach-hang-doanh-nghiep-khoi-du-lieu-ho24-145.35C19CDD.html
Tester - Khối Dữ liệu (HO24.135),,,Trên 1 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/tester-khoi-du-lieu-ho24-135.35C19CAE.html
"CV/CVCC PHÁT TRIỂN HỆ THỐNG TÍCH HỢP, THANH TOÁN",,,2 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh tranh,"Java, MongoDB, Docker, AWS, Spring, PostgreSQL, MySQL, Git, GitHub, NoSQL, Agile, Scrum, Kafka, Apache",Careerviet,https://careerviet.vn/vi/tim-viec-lam/cv-cvcc-phat-trien-he-thong-tich-hop-thanh-toan.35C19C58.html
Trưởng Phòng Kinh Doanh Phần Mềm,,,1 - 2 Năm,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,15 Tr - 20 Tr VND,ERP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-phan-mem.35C19AF9.html
Senior Data Engineer,,,3 - 5 Năm,CÔNG TY TÀI CHÍNH TNHH NGÂN HÀNG TMCP SÀI GÒN - HÀ NỘI  (SHBFinance),Hà Nội,Cạnh tranh,"SQL, Big Data, ETL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-data-engineer.35C19ABD.html
Senior IT Governance Specialist,,,3 - 5 Năm,FE CREDIT,Hồ Chí Minh,"1,000 - 1,500 USD",,Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-it-governance-specialist.35C19D31.html
IT System Administrator,,,2 - 5 Năm,Vietnamese-German University (VGU),Bình Dương,17 Tr - 25 Tr VND,"SQL, Azure, MySQL, Linux, VMware, Hyper-V, IIS",Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-system-administrator.35C1F1E4.html
NHÂN VIÊN IT,,,2 - 15 Năm,Công ty cổ phần THH Decor (Nesta),Hưng YênHà Nội,10 Tr - 15 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-it.35C1EF82.html
Trưởng nhóm IT phần mềm_ Nhà máy 4,,,5 - 10 Năm,CÔNG TY TRÁCH NHIỆM HỮU HẠN SÀI GÒN PRECISION,Hồ Chí Minh,Cạnh tranh,Python,Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-nhom-it-phan-mem_-nha-may-4.35C1EFB0.html
Chuyên viên chính/Chuyên viên cao cấp vận hành mô hình - Trung tâm Quản trị dữ liệu,,,2 - 7 Năm,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Cạnh tranh,"Docker, Kubernetes, Jenkins, CI/CD, TensorFlow, Keras, PyTorch, Hadoop, Spark, Airflow, Kafka",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chinh-chuyen-vien-cao-cap-van-hanh-mo-hinh-trung-tam-quan-tri-du-lieu.35C1F1F0.html
Chuyên viên cao cấp Cảnh báo sớm Công nghệ thông tin,,,3 - 5 Năm,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Cạnh tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-canh-bao-som-cong-nghe-thong-tin.35C1EFD0.html
Finance Management System Development,,,3 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh tranh,"SQL, AWS, PostgreSQL, MySQL, Spark, Agile, Scrum, SAP, ETL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/finance-management-system-development.35C1F156.html
IT Governance Manager,,,3 - 5 Năm,CÔNG TY TNHH THỜI TRANG VÀ MỸ PHẨM ÂU CHÂU,Hồ Chí Minh,Cạnh tranh,Analysis,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-governance-manager.35C1F123.html
Data Engineering,,,1 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh tranh,"Python, Java, SQL, AWS, PostgreSQL, MySQL, Spark, NoSQL, Agile, Scrum, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-engineering.35C1F160.html
Chuyên viên Cao cấp Kiểm soát chất lượng (QA) - TA160,,,3 - 7 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà NộiHồ Chí Minh,Cạnh tranh,"SOAP, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-kiem-soat-chat-luong-qa-ta160.35C1F18A.html
Chuyên viên Vận hành ứng dụng hạ tầng doanh nghiệp,,,1 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-van-hanh-ung-dung-ha-tang-doanh-nghiep.35C1F153.html
Project Manager,,,Trên 3 Năm,Công ty Cổ phần Công nghệ Blue Ocean,Hồ Chí Minh,Lên đến 33 Tr VND,Excel,Careerviet,https://careerviet.vn/vi/tim-viec-lam/project-manager.35C1F0D9.html
Data Governance,,,1 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,"Python, SQL, AWS, PostgreSQL, MySQL, NoSQL, Agile, Scrum, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-governance.35C1F165.html
Senior Data Analysis & Data Science,,,3 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,"Python, SQL, Power BI, MongoDB, AWS, PostgreSQL, MySQL, Machine Learning, NoSQL, Agile, Scrum, SAP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-data-analysis-data-science.35C1F158.html
Trưởng phòng Thiết kế Điện tử (Hardware & Firmware Design Manager),,,3 - 10 Năm,Tập Đoàn Karofi Holding,Hưng YênHà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-phong-thiet-ke-dien-tu-hardware-firmware-design-manager.35C1F07F.html
Quality Assurance - Khối Công nghệ thông tin - Khối Công nghệ thông tin (HO24.203),,,Trên 1 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/quality-assurance-khoi-cong-nghe-thong-tin-khoi-cong-nghe-thong-tin-ho24-203.35C1F24D.html
"CV/CVCC PHÁT TRIỂN HỆ THỐNG TÍCH HỢP, THANH TOÁN",,,2 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,"Java, MongoDB, Docker, AWS, Spring, PostgreSQL, MySQL, Git, GitHub, NoSQL, Agile, Scrum, Kafka, Apache",Careerviet,https://careerviet.vn/vi/tim-viec-lam/cv-cvcc-phat-trien-he-thong-tich-hop-thanh-toan.35C1F16B.html
"CV/CVCC PHÁT TRIỂN HỆ THỐNG TÍCH HỢP, THANH TOÁN",,,2 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,"Java, MongoDB, Docker, AWS, Spring, PostgreSQL, MySQL, Git, GitHub, NoSQL, Agile, Scrum, Kafka, Apache",Careerviet,https://careerviet.vn/vi/tim-viec-lam/cv-cvcc-phat-trien-he-thong-tich-hop-thanh-toan.35C1F14B.html
T24 CORE BANKING DEVOPS ENGINEER,,,2 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,"Java, Docker, AWS, Spring, PostgreSQL, MySQL, Git, GitHub, Ansible, Linux, Agile, Scrum, Kafka, Apache",Careerviet,https://careerviet.vn/vi/tim-viec-lam/t24-core-banking-devops-engineer.35C1F16D.html
Senior Finance Management System Development,,,3 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,"SQL, AWS, PostgreSQL, MySQL, Spark, Agile, Scrum, SAP, ERP, ETL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-finance-management-system-development.35C1F154.html
Cloud Engineering & DevSecOps,,,2 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,"Java, Docker, Kubernetes, AWS, Azure, GCP, Jenkins, CI/CD, Ansible, Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/cloud-engineering-devsecops.35C1F16E.html
Chuyên viên/Chuyên viên cao Phát triển phần mềm số hóa quy trình nghiệp vụ - K.CNTT,,,1 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,"AWS, Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-cao-phat-trien-phan-mem-so-hoa-quy-trinh-nghiep-vu-k-cntt.35C1F16F.html
Giám đốc khối Công nghệ thông tin,,,Lên đến 5 Năm,NHÀ SÁCH TIẾN THỌ,Hà Nội,40 Tr - 70 Tr VND,Big Data,Careerviet,https://careerviet.vn/vi/tim-viec-lam/giam-doc-khoi-cong-nghe-thong-tin.35C1F1C2.html
IT Project Management Officer,,,Trên 3 Năm,CÔNG TY CỔ PHẦN TẬP ĐOÀN GELEX,Hà Nội,Cạnh Tranh,Analysis,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-project-management-officer.35C1EE61.html
Project Coordinator,,,1 - 2 Năm,Công Ty TNHH Dự Án Hồ Tràm,Bà Rịa - Vũng Tàu,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/project-coordinator.35C1F134.html
Cloud Engineering & DevSecOps,,,2 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,"Java, Docker, Kubernetes, AWS, Azure, GCP, Jenkins, CI/CD, Ansible, Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/cloud-engineering-devsecops.35C1F14F.html
Data Analysis & Data Science,,,1 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,"Python, SQL, Power BI, MongoDB, AWS, PostgreSQL, MySQL, NoSQL, Agile, Scrum, SAP, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-analysis-data-science.35C1F15A.html
Senior Data Engineering,,,3 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,"Python, Java, SQL, AWS, PostgreSQL, MySQL, Spark, NoSQL, Agile, Scrum, ETL, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-data-engineering.35C1F15D.html
T24 CORE BANKING DEVOPS ENGINEER,,,2 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,"Java, Docker, AWS, Spring, PostgreSQL, MySQL, Git, GitHub, Ansible, Linux, Agile, Scrum, Kafka, Apache",Careerviet,https://careerviet.vn/vi/tim-viec-lam/t24-core-banking-devops-engineer.35C1F151.html
Kỹ sư phát triển phần mềm (MES & IOT),,,Trên 1 Năm,EuP Group,Hà Nội,12 Tr - 20 Tr VND,Python,Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-phat-trien-phan-mem-mes-iot.35C1EE1F.html
Kỹ sư phát triển phần mềm (ERP & MES),,,Trên 1 Năm,EuP Group,Hà Nội,12 Tr - 20 Tr VND,"Python, ERP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-phat-trien-phan-mem-erp-mes.35C1EE21.html
Chuyên gia/Trưởng nhóm phát triển sản phẩm và Kinh doanh Tài chính số,,,5 - 8 Năm,Ngân Hàng TMCP Tiên Phong (TPBank),Hồ Chí Minh,Cạnh Tranh,Excel,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-truong-nhom-phat-trien-san-pham-va-kinh-doanh-tai-chinh-so.35C1EE91.html
Nhân viên IT,,,1 - 2 Năm,CÔNG TY CỔ PHẦN NHỰA TÁI CHẾ DUY TÂN,Long An,10 Tr - 14 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-it.35C1EDC4.html
Nhân Viên Công Nghệ Thông Tin,,,Trên 1 Năm,Ocean Bank - Ngân Hàng Thương Mại TNHH MTV Đại Dương,Hải Phòng,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-cong-nghe-thong-tin.35C1EC60.html
Trưởng phòng Kinh doanh CNTT,,,Trên 2 Năm,CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ MIỀN NAM,Hồ Chí Minh,Cạnh Tranh,"Excel, Power Point",Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-cntt.35C0CCCB.html
"Chuyên gia quản lý rủi ro an ninh thông tin, Phòng Quản trị rủi ro hoạt động, Khối Quản trị rủi ro",,,5 - 7 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-quan-ly-rui-ro-an-ninh-thong-tin-phong-quan-tri-rui-ro-hoat-dong-khoi-quan-tri-rui-ro.35C1EBCE.html
Sales Manager/ Business Development Manager (JLPT N2),,,6 - 8 Năm,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/sales-manager-business-development-manager-jlpt-n2.35C1EBD2.html
Trưởng bộ phận AI & Big Data,,,3 - 15 Năm,Tập Đoàn Karofi Holding,Hà NộiHưng Yên,"1,500 - 2,000 USD","AWS, Azure, GCP, Big Data, AI",Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-bo-phan-ai-big-data.35C199B6.html
Backend Developer,,,3 - 10 Năm,Tập Đoàn Karofi Holding,Hà Nội,"1,000 - 1,600 USD","MongoDB, PostgreSQL, MySQL, Agile, Serverless",Careerviet,https://careerviet.vn/vi/tim-viec-lam/backend-developer.35C199BA.html
Kỹ sư Thiết kế Điện tử (Hardware Engineer),,,1 - 10 Năm,Tập Đoàn Karofi Holding,Hưng YênHà Nội,"700 - 1,000 USD",,Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-thiet-ke-dien-tu-hardware-engineer.35C1999C.html
Embedded System Developer - Kỹ sư Lập trình Nhúng,,,3 - 15 Năm,Tập Đoàn Karofi Holding,Hà NộiHưng Yên,"800 - 1,500 USD","Python, AWS, Linux, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/embedded-system-developer-ky-su-lap-trinh-nhung.35C1999E.html
Senior Business Intelligence Analyst - Corporate Banking - Hà Nội - TA133,,,4 - 6 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh tranh,"SQL, Excel, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-business-intelligence-analyst-corporate-banking-ha-noi-ta133.35C1EBF1.html
Chuyên viên Cấp cao/Chuyên gia Quản trị Dữ liệu - Phòng Dữ liệu Chuyển đổi số - Dự án Chuyển đổi số,,,Trên 3 Năm,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Cạnh tranh,"Python, SQL, Excel, Agile, Scrum, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cap-cao-chuyen-gia-quan-tri-du-lieu-phong-du-lieu-chuyen-doi-so-du-an-chuyen-doi-so.35C1EC4C.html
Senior Business Intelligence Analyst - Retail Banking- Hà Nội - TA133,,,5 - 7 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh tranh,"Python, SQL, Excel, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-business-intelligence-analyst-retail-banking-ha-noi-ta133.35C1EC05.html
Release Train Engineer,,,8 - 9 Năm,HR Vietnam’s ESS Client,Hồ Chí Minh,Cạnh tranh,"Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/release-train-engineer.35C1ED03.html
Nhân viên Triển Khai Bảo Trì Phần Mềm,,,1 - 2 Năm,Công ty TNHH Phát Triển Và Chuyển Giao Phần Mềm,Hà NộiCần Thơ,7 Tr - 10 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-trien-khai-bao-tri-phan-mem.35C1EC93.html
Chuyên viên Cấp cao/Chuyên gia Phân tích Nghiệp vụ - Phòng Phân tích Nghiệp vụ - Khối Công nghệ,,,Trên 1 Năm,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Cạnh tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cap-cao-chuyen-gia-phan-tich-nghiep-vu-phong-phan-tich-nghiep-vu-khoi-cong-nghe.35C1ECC0.html
Lập Trình Viên (Power Platform Office 365),,,2 - 5 Năm,CÔNG TY CP CÔNG NGHỆ QI,Hồ Chí Minh,16 Tr - 19 Tr VND,"Power BI, Excel, Analysis",Careerviet,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien-power-platform-office-365.35C1EE09.html
Product Owner - Data Product - Digital Transformation Project,,,1 - 3 Năm,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Cạnh tranh,"SQL, Tableau, Power BI, Data analysis, Analysis, AWS, Azure, GCP, Big Data, AI",Careerviet,https://careerviet.vn/vi/tim-viec-lam/product-owner-data-product-digital-transformation-project.35C1ECA7.html
Solution Architect,,,5 - 7 Năm,HR Vietnam’s ESS Client,Hồ Chí Minh,Cạnh tranh,"AWS, Azure",Careerviet,https://careerviet.vn/vi/tim-viec-lam/solution-architect.35C1ED26.html
Nhân viên phụ trách phần mềm DMS,,,1 - 2 Năm,CÔNG TY CỔ PHẦN THỰC PHẨM CHOLIMEX,Hồ Chí Minh,10 Tr - 15 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-phu-trach-phan-mem-dms.35C1EC68.html
Senior Social Media - Digital Marketing Center - Data and Digital Transformation Division,,,Trên 1 Năm,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Cạnh tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-social-media-digital-marketing-center-data-and-digital-transformation-division.35C1ECF1.html
Chuyên viên Cấp cao/Chuyên gia Kiểm thử Phần mềm - Phòng Phân tích Nghiệp vụ - Khối Công nghệ,,,Trên 1 Năm,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Cạnh tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cap-cao-chuyen-gia-kiem-thu-phan-mem-phong-phan-tich-nghiep-vu-khoi-cong-nghe.35C1ECD0.html
Kỹ Sư AI,,,2 - 3 Năm,TRAN DUC GROUP - CÔNG TY CỔ PHẦN TRẦN ĐỨC,Bình Dương,Cạnh tranh,AI,Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-ai.35C1ECF6.html
